qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q11787725,症状,Q169872,overvalued idea,,an unreasonable and sustained belief which is preoccupying to the extent of dominating the person's life,,,,,,C0233668
Q16978219,症状,Q169872,neurotoxic shellfish poisoning,神経性貝中毒,syndrome of shellfish poisoning,,,,,,
Q110015944,症状,Q169872,"European Medicines Agency calls AstraZeneca vaccine ""safe and effective""",,,,,,,,
Q110015960,症状,Q169872,India records 14 millionth case of COVID-19 amid new surge in infections,,,,,,,,
Q110015965,症状,Q169872,South Korean president expresses willingness to supply COVID-19 vaccines to North Korea,,,,,,,,
Q110015979,症状,Q169872,South Australia enters week-long lockdown to contain COVID-19 Delta variant spread,,,,,,,,
Q5279800,症状,Q169872,diplacusis,,hearing disorder whereby a single auditory stimulus is perceived as different pitches between ears,,,,,,
Q15783653,症状,Q169872,Anton–Babinski syndrome,アントン=バビンスキ症候群,Rare symptom of brain damage where sufferers deny being blind,,,,,,
Q16007073,症状,Q169872,Eisenmenger Syndrome,,,,,,,,C0013743
Q67135649,症状,Q169872,autistic special interest,,narrow and passionate interest experienced by autistic people that can spark positive feelings,,,,,,
Q67135693,症状,Q169872,rejection sensitive dysphoria,,strong emotional response to perceived rejection typically seen in people with ADHD,,,,,,
Q57715765,症状,Q169872,delusion-like ideas,,"a false, delusion-like belief that is maintained with less than delusional intensity; ideas of reference, grandeur, or persecution may be present",,,,,,
Q57756307,症状,Q169872,paranoial delusion,,delusion caused by paranoia,,,,,,
Q108049203,症状,Q169872,body image disturbance,,altered perception of one's body image,,D000079182,,,,C2732632
Q3813334,症状,Q169872,unilateral hearing loss,,hearing impairment,,D046088,H90.1,,,C0521785
