qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q422482,医薬品,Q12140,gentamicin,ゲンタマイシン,pharmaceutic extract of Micromonospora purpurea,アミノグリコシド系抗生物質の一つ,D005839,,,,C3854019
Q125102011,医薬品,Q12140,VK2735,,,,,,,,
Q125166094,医薬品,Q12140,xanomeline/trospium,キサノメリン-トロスピウム,combination drug,,,,,,
Q119025940,医薬品,Q12140,epcoritamab,,medication,,,,,,
Q125693729,医薬品,Q12140,nogapendekin alfa inbakicept,,medication,,,,,,
Q115285803,医薬品,Q12140,mirvetuximab soravtansine,,medication,,,,,,
Q127691319,医薬品,Q12140,Dapagliflozin/sitagliptin,,,,,,,,
Q125372048,医薬品,Q12140,pemivibart,,monoclonal antibody for COVID-19,,,,,,
Q136260046,医薬品,Q12140,Fitusiran,,medication used for the treatment of hemophilia,,,,,,
Q131686902,医薬品,Q12140,Dorzagliatin,,,,,,,,
Q129175830,医薬品,Q12140,Battery heated slippers,,slippers heated by battery used in healthcare and wide consumer market,,,,,,
Q134982700,医薬品,Q12140,Taren,,,,,,,,
Q135111475,医薬品,Q12140,Taletrectinib,,,,,,,,
Q116167590,医薬品,Q12140,levodopa/benserazide,,combination drug,,,,,,
Q134175622,医薬品,Q12140,B52,,intramuscular injection,,,,,,
Q125693738,医薬品,Q12140,pegulicianine,,optical imaging agent,,,,,,
Q123582114,医薬品,Q12140,ifinatamab deruxtecan,イフィナタマブ デルクステカン,antibody-drug conjugate,,,,,,
Q125823888,医薬品,Q12140,CRYSViTA,,drug for XLH,,,,,,
Q119286467,医薬品,Q12140,Tedral,,medicine for respiratory diseases,,,,,,
Q116462495,医薬品,Q12140,salbutamol/budesonide,,combination drug,,,,,,
Q688,医薬品,Q12140,chlorine,塩素,chemical element with symbol Cl and atomic number 17,原子番号17の元素,D002713,,,,C0008209
Q116471658,医薬品,Q12140,CIS43,,monoclonal antibody,,,,,,
Q116471614,医薬品,Q12140,meplazumab,,monoclonal antibody,,,,,,
Q119828305,医薬品,Q12140,topical hydrocortisone,,pharmaceutical drug,,,,,,
Q130337268,医薬品,Q12140,atezolizumab/hyaluronidase,,combination drug,,,,,,
Q123397307,医薬品,Q12140,toripalimab,,medication,,,,,,
Q116622299,医薬品,Q12140,leuprorelin/norethisterone acetate,,combination drug,,,,,,
Q123420884,医薬品,Q12140,nedosiran,,medication,,,,,,
Q123427726,医薬品,Q12140,cagrilintide/semaglutide,,combination drug,,,,,,
Q123458284,医薬品,Q12140,clindamycin/adapalene/benzoyl peroxide,,medication,,,,,,
Q123466535,医薬品,Q12140,taurolidine/heparin,,medication,,,,,,
Q123481220,医薬品,Q12140,bempedoic acid/ezetimibe/atorvastatin,,combination drug,,,,,,
Q123481124,医薬品,Q12140,insulin icodec/semaglutide,,combination drug,,,,,,
Q116777032,医薬品,Q12140,talquetamab,,monoclonal antibody,,,,,,
Q123530149,医薬品,Q12140,favezelimab/pembrolizumab,,combination drug,,,,,,
Q123574204,医薬品,Q12140,aztreonam/avibactam,,combination drug,,,,,,
Q123575751,医薬品,Q12140,foscarbidopa/foslevodopa,,combination drug,,,,,,
Q123582110,医薬品,Q12140,patritumab deruxtecan,,antibody-drug conjugate,,,,,,
Q123594784,医薬品,Q12140,dronabinol/acetazolamide,,combination drug,,,,,,
Q117195957,医薬品,Q12140,tezacaftor/ivacaftor,,pharmaceutical drug,,,,,,
Q123333976,医薬品,Q12140,belapectin,,experimental medication,,,,,,
Q123709344,医薬品,Q12140,Lovotibeglogene autotemcel,,gene therapy,,,,,,
Q123449318,医薬品,Q12140,NNC9204-1706,,experimental drug,,,,,,
Q116977471,医薬品,Q12140,neostigmine/glycopyrronium bromide,,combination drug,,,,,,
Q116977515,医薬品,Q12140,niraparib/abiraterone acetate,,combination drug,,,,,,
Q130906185,医薬品,Q12140,Iron of Liberty: Located in Lokoja,,iron,,,,,,
Q123438748,医薬品,Q12140,apitegromab,,experimental medication,,,,,,
Q123448921,医薬品,Q12140,maridebart cafraglutide,,experimental medication,,,,,,
Q123753007,医薬品,Q12140,Acetylsalicylic acid/atorvastatin/ramipril,,combination drug,,,,,,
Q136010002,医薬品,Q12140,Mood Enhancer,,,,,,,,
Q136107415,医薬品,Q12140,Donidalorsen,,,,,,,,
Q123481262,医薬品,Q12140,BI 1569912,,experimental medication,,,,,,
Q123485822,医薬品,Q12140,SEP-4199,,medication that is an enantioenriched mixture of amisulpride stereoisomers,,,,,,
Q120446065,医薬品,Q12140,undecoylium chloride iodine complex,,medication,,,,,,
Q120491843,医薬品,Q12140,rozanolixizumab,,medication,,,,,,
Q134376483,医薬品,Q12140,Valiglurax,,pharmaceutical compound,,,,,,
Q123934947,医薬品,Q12140,ciprofloxacin/celecoxib,,combination drug,,,,,,
Q134429216,医薬品,Q12140,Omilancor,,pharmaceutical compound,,,,,,
Q135989758,医薬品,Q12140,Santaimide,,drug,,,,,,
Q123752915,医薬品,Q12140,Mifepristone/misoprostol,ミフェプリストン・ミソプロストール,,,,,,,
Q117349369,医薬品,Q12140,retifanlimab,,monoclonal antibody,,,,,,
Q127601924,医薬品,Q12140,Licogliflozin,,drug,,,,,,
Q134474796,医薬品,Q12140,badger blood,,circa 1500 medical ingredient listed in two sources: Hortus sanitatis and the Liber de arte distillandi de simplicibus,,,,,,
Q134836827,医薬品,Q12140,telmisartan/amlodipine/indapamide,,combination drug,,,,,,
Q120786446,医薬品,Q12140,DA-EPOCH-R,,"chemotherapy combination used to treat certain types of non-Hodgkin lymphoma that includes the drugs etoposide phosphate, prednisone, vincristine sulfate (Oncovin), cyclophosphamide, doxorubicin hydrochloride (hydroxydaunorubicin), and rituximab",,,,,,
Q117477931,医薬品,Q12140,CPACC,,small-molecule drug that blocks magnesium transporter MRS2,,,,,,
Q117846135,医薬品,Q12140,glofitamab,,monoclonal antibody,,,,,,
Q124570890,医薬品,Q12140,cefepime/enmetazobactam,,combination drug,,,,,,
Q131451952,医薬品,Q12140,copper ingots,,copper ingot shape as a compact hand item,,,,,,
Q135738852,医薬品,Q12140,Adem Sari,,health drink,,,,,,
Q121549012,医薬品,Q12140,elranatamab (Elrexfio),,pharmaceutical drug,,,,,,
Q118113233,医薬品,Q12140,"fecal microbiota spores, live",,medication,,,,,,
Q124745578,医薬品,Q12140,medetomidine/vatinoxan,,combination drug,,,,,,
Q121708361,医薬品,Q12140,pozelimab,,medication,,,,,,
Q121434103,医薬品,Q12140,Mercurius cyanatus,,homeopathic remedy,,,,,,
Q123752999,医薬品,Q12140,fluticasone/formoterol,,pharmaceutical drug,,,,,,
Q121945069,医薬品,Q12140,avacincaptad pegol,,medication,,,,,,
Q118130205,医薬品,Q12140,Cofmix Cough Syrup,,Cough syrup and expectorant,,,,,,
Q124767356,医薬品,Q12140,Copper cathode,,Refined copper,,,,,,
Q125176581,医薬品,Q12140,macitentan/tadalafil,,combination drug,,,,,,
Q118613835,医薬品,Q12140,isomerol,,medication,,,,,,
Q118682073,医薬品,Q12140,sulbactam/durlobactam,,medication,,,,,,
Q115629825,医薬品,Q12140,Aduvanz,,medication,,,,,,
Q115629826,医薬品,Q12140,Elvanse,,medication,,,,,,
Q12187,医薬品,Q12140,antibiotic,抗生物質,drug used in the treatment and prevention of bacterial infections,微生物に由来して他の微生物の発育を阻害する物質,D000900,,,,C0003232
Q122961032,医薬品,Q12140,Linaprazan,,pharmaceutical molecule,,,,,,
Q125451998,医薬品,Q12140,dexamethasone/levofloxacin,,combination drug,,,,,,
Q125488360,医薬品,Q12140,esafoxolaner/eprinomectin/praziquantel,,combination drug,,,,,,
Q28403082,医薬品,Q12140,calcium supplement,カルシウムサプリメント,calcium compounds used as food supplements or in food to supply the body with calcium,,D002136,,,,C0006726
Q55641547,医薬品,Q12140,ravulizumab,,pharmaceutical drug,,,,,,
Q48971455,医薬品,Q12140,trimethoprim/sulfadiazine,,combination drug,,,,,,
Q60666292,医薬品,Q12140,tagraxofusp-erzs,タグラクソフスプ,pharmaceutical drug,,,,,,
Q49000736,医薬品,Q12140,bortezomib/dexamethasone,,combination drug,,,,,,
Q56934130,医薬品,Q12140,onasemnogene abeparvovec,ゾルゲンスマ,gene therapy product,脊髄性筋委縮症の治療薬,,,,,
Q55761767,医薬品,Q12140,Estradiol/estrone/estriol,,combination drug,,,,,,
Q59245594,医薬品,Q12140,ciprofloxacin otic,,pharmaceutical drug,,,,,,
Q62416083,医薬品,Q12140,conjugated estriol,,pharmaceutical drug,,,,,,
Q55086265,医薬品,Q12140,Bictegravir/emtricitabine/tenofovir alafenamide,,fixed dose combination drug,,,,,,
Q55853089,医薬品,Q12140,estradiol benzoate/progesterone,,drug combination,,,,,,
Q55947629,医薬品,Q12140,estradiol valerate/hydroxyprogesterone caproate,,pharmaceutical combination,,,,,,
Q55947697,医薬品,Q12140,estradiol enanthate/algestone acetophenide,,pharmaceutical combination,,,,,,
Q55947757,医薬品,Q12140,estradiol/megestrol acetate,,pharmaceutical combination,,,,,,
Q61653285,医薬品,Q12140,candicidin,カンジシジン,pharmaceutic extract from Streptomyces griseus,,D002174,,,,
Q56120760,医薬品,Q12140,estradiol valerate/norethisterone enanthate,,combination drug,,,,,,
Q55606818,医薬品,Q12140,cemiplimab,セミプリマブ,pharmaceutical drug,,,,,,
Q55692586,医薬品,Q12140,Estradiol/medroxyprogesterone acetate,,pharmaceutical drug combination,,,,,,
Q28209706,医薬品,Q12140,ethinylestradiol/etonogestrel,エチニルエストラジオール／エトノゲストレル,pharmaceutical combination,,,,,,
Q29948530,医薬品,Q12140,cefoperazone/sulbactam,,combination drug,,,,,,
Q39046630,医薬品,Q12140,Buspirone/testosterone,,combination drug,,,,,,
Q39049951,医薬品,Q12140,Olanzapine/samidorphan,,combination drug,,,,,,
Q48806157,医薬品,Q12140,Acolbifene/prasterone,,Combination formulation of aclobifene and prasterone,,,,,,
Q56425683,医薬品,Q12140,ethinylestradiol/segesterone acetate,,combination drug,,,,,,
Q63057312,医薬品,Q12140,dolutegravir/lamivudine,,combination drug,,,,,,
Q56461710,医薬品,Q12140,doravirine/lamivudine/tenofovir disoproxil fumarate,,combination drug,,,,,,
Q27256140,医薬品,Q12140,mercurius solubilis,,chemical compound,,,,,,
Q63126891,医薬品,Q12140,estrone/progesterone,,combination drug,,,,,,
Q63126899,医薬品,Q12140,estradiol hemisuccinate/progesterone,,combination drug,,,,,,
Q55630367,医薬品,Q12140,prasterone,プラステロン,medical usage of the prasterone compound,,,,,,
Q30315023,医薬品,Q12140,Beclometasone/formoterol/glycopyrronium,,combination drug,,,,,,
Q56628379,医薬品,Q12140,estradiol benzoate/hydroxyprogesterone caproate,,combination drug,,,,,,
Q56649374,医薬品,Q12140,estradiol benzoate butyrate/algestone acetophenide,,combination drug,,,,,,
Q56297041,医薬品,Q12140,givosiran,ギボシラン,pharmaceutical drug,成人の急性肝性ポルフィリン症の治療薬,,,,,
Q60218105,医薬品,Q12140,estradiol valerate/cyproterone acetate,,combination drug,,,,,,
Q60218116,医薬品,Q12140,estradiol valerate/dienogest,,combination drug,,,,,,
Q60218130,医薬品,Q12140,estradiol/nomegestrol acetate,,combination drug,,,,,,
Q56649993,医薬品,Q12140,estradiol dipropionate/hydroxyprogesterone caproate,,pharmaceutical combination,,,,,,
Q63313766,医薬品,Q12140,sintilimab,,pharmaceutical drug,,,,,,
Q28163574,医薬品,Q12140,ethinylestradiol/levonorgestrel,エチニルエストラジオール／レボノルゲストレル,pharmaceutical combination,,,,,,C0717761
Q27268327,医薬品,Q12140,thiamphenicol glycinate acetylcysteine,,combination drug,,,,,,
Q25106316,医薬品,Q12140,cycloserine/lurasidone,,combination drug,,,,,,
Q59420980,医薬品,Q12140,Confumin,,brand of pharmaceutical product,,,,,,
Q55961687,医薬品,Q12140,condoliase,,biopharmacuetical,,,,,,
Q39058943,医薬品,Q12140,Nirodh,,Indian condom brand,,,,,,
Q63533369,医薬品,Q12140,estradiol valerate/prasterone enanthate,,combination drug,,,,,,
Q30315102,医薬品,Q12140,Analgecine,,,,,,,,
Q56058411,医薬品,Q12140,Climacteron,,"combination formulation of estradiol benzoate, estradiol dienanthate, and testosterone enanthate benzilic acid hydrazone",,,,,,
Q27791722,医薬品,Q12140,daclatasvir/sofosbuvir,ソホスブビル・ダクラタスビル,combination drug,,,,,,
Q60676224,医薬品,Q12140,calaspargase pegol-mknl,,pharmaceutical drug,,,,,,
Q56276945,医薬品,Q12140,MIS416,,experimental drug candidate,,,,,,
Q24896789,医薬品,Q12140,ACE inhibitor and thiazide combination,,combination of antihypertensive drugs used to treat hypertension,,,,,,
Q28209254,医薬品,Q12140,insulin glargine/lixisenatide,,combination drug,,,,,,
Q30314818,医薬品,Q12140,aripiprazole/sertraline,,medication under develoment by Otsuka Pharmaceutical,,,,,,
Q28209704,医薬品,Q12140,ethinylestradiol/norelgestromin,,pharmaceutical combination,,,,,,
Q63975114,医薬品,Q12140,estradiol benzoate/testosterone isobutyrate,,combination drug,,,,,,
Q25104054,医薬品,Q12140,Buprenorphine/naltrexone,,combination drug formulation,,,,,,
Q53541739,医薬品,Q12140,rhatany,,botanical remedy,,,,,,
Q64291320,医薬品,Q12140,estradiol benzoate/estradiol phenylpropionate,,combination drug,,,,,,
Q64353629,医薬品,Q12140,estradiol cypionate/testosterone cypionate,,combination drug,,,,,,
Q64363012,医薬品,Q12140,estradiol valerate/testosterone enanthate,,combination drug,,,,,,
Q64363017,医薬品,Q12140,estradiol benzoate/estradiol phenylpropionate/testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,,combination drug,,,,,,
Q60193321,医薬品,Q12140,alfatradiol,アルファトラジオール,medication,,,,,,
Q28453531,医薬品,Q12140,fluorescein,フルオレセイン,pharmaceutical drug,,,,,,
Q64521800,医薬品,Q12140,estradiol butyrylacetate/testosterone ketolaurate/reserpine,,combination drug,,,,,,
Q64521860,医薬品,Q12140,estradiol valerate/methenmadinone caproate,,combination drug,,,,,,
Q64521867,医薬品,Q12140,estradiol/estradiol enanthate,,combination drug,,,,,,
Q64521864,医薬品,Q12140,estradiol pivalate/progesterone,,combination drug,,,,,,
Q64521796,医薬品,Q12140,mestranol/hydroxyprogesterone acetate,,combination drug,,,,,,
Q64532933,医薬品,Q12140,estradiol benzoate/estradiol valerate/hydroxyprogesterone caproate,,combination drug,,,,,,
Q64532944,医薬品,Q12140,estradiol valerate/gestonorone caproate,,combination drug,,,,,,
Q28453509,医薬品,Q12140,sodium nitrite,,medical use of sodium nitrite,,,,,,
Q64549392,医薬品,Q12140,estradiol benzoate/estradiol valerate/norethisterone acetate/testosterone enanthate,,combination drug,,,,,,
Q64577487,医薬品,Q12140,testosterone propionate/testosterone ketolaurate,,combination drug,,,,,,
Q64577491,医薬品,Q12140,testosterone propionate/testosterone phenylpropionate/testosterone isocaproate,,combination drug,,,,,,
Q64584681,医薬品,Q12140,estradiol cypionate/hydroxyprogesterone caproate,,combination drug,,,,,,
Q64584687,医薬品,Q12140,estradiol benzoate/testosterone propionate,,combination drug,,,,,,
Q64584684,医薬品,Q12140,estradiol undecylate/norethisterone enanthate,,combination drug,,,,,,
Q64584690,医薬品,Q12140,estradiol cypionate/testosterone enanthate,,combination drug,,,,,,
Q64584669,医薬品,Q12140,progesterone/hydroxyprogesterone heptanoate/α-tocopherol palmitate,,combination drug,,,,,,
Q64584661,医薬品,Q12140,testosterone propionate/testosterone cypionate/prasterone,,combination drug,,,,,,
Q64584675,医薬品,Q12140,testosterone propionate/testosterone enanthate/testosterone undecylenate,,combination drug,,,,,,
Q64584678,医薬品,Q12140,testosterone propionate/testosterone valerate/testosterone undecylenate,,combination drug,,,,,,
Q58218746,医薬品,Q12140,satralizumab,,monoclonal antibody,,,,,,
Q28453515,医薬品,Q12140,Zinc sulfate,硫酸亜鉛,Dietary supplement,,,,,,
Q60775749,医薬品,Q12140,glucose-elevating agent,,Medications used to treat hypoglycemia,,,,,,
Q56883537,医薬品,Q12140,beta3-adrenergic agonist,Β3受容体作動薬,class of pharmacological agents,,,,,,
Q28453488,医薬品,Q12140,medical use of acetic acid,,medical uses of acetic acid or vinegar,,,,,,
Q55239199,医薬品,Q12140,Nifurtimox/eflornithine,,combination drug,,,,,,
Q28453512,医薬品,Q12140,Prussian medical blue,プルシアンブルー,dark blue pigment used as a medication,,,,,,
Q48566819,医薬品,Q12140,Omeprazole / Sodium Bicarbonate,,combination drug,,,,,,
Q28453483,医薬品,Q12140,potassium chloride,塩化カリウム,chemical compound generally used in medicine,,,,,,
Q50430231,医薬品,Q12140,cholinergic agent,,"drug used for its actions on cholinergic systems. Included here are agonists and antagonists, drugs that affect the life cycle of acetylcholine, and drugs that affect the survival of cholinergic neurons",,D018678,,,,
Q48771184,医薬品,Q12140,Testoviron depot,,combination drug,,,,,,
Q48805420,医薬品,Q12140,Testosterone/dutasteride,,combination drug,,,,,,
Q62122683,医薬品,Q12140,daunorubicin/cytarabine,,pharmaceutical drug,,,,,,
Q56274769,医薬品,Q12140,lecanemab,レカネマブ,monoclonal antibody,アルツハイマー病の治療薬,,,,,
Q84573223,医薬品,Q12140,medicated shampoos,,,,,,,,
Q84593887,医薬品,Q12140,musculoskeletal drugs,,,,,,,,
Q85587525,医薬品,Q12140,antivaricose agent,,drug,,,,,,C0360720
Q85709815,医薬品,Q12140,contact laxatives,,,,,,,,
Q96122824,医薬品,Q12140,polyplatillen,,"Platinum compounds, antineoplastic drugs",,C057270,,,,C0055801
Q112620181,医薬品,Q12140,LACTIN-V,,medication,,,,,,
Q112620160,医薬品,Q12140,vutrisiran,,medication,,,,,,
Q112620174,医薬品,Q12140,vutrisiran sodium,,medication,,,,,,
Q112620155,医薬品,Q12140,TOL-463,,combination drug,,,,,,
Q72184040,医薬品,Q12140,elexacaftor/ivacaftor/tezacaftor,,combination drug,,,,,,
Q112718181,医薬品,Q12140,laureth,,class of chemical compounds,,,,,,
Q84590794,医薬品,Q12140,combinations of different antibiotics,,drugs,,,,,,
Q91503571,医薬品,Q12140,Covid Organics,,Artemisia-based drink claimed to prevent COVID-19,,,,,,
Q110204993,医薬品,Q12140,finasteride/tadalafil,,combination drug,,,,,,
Q106713218,医薬品,Q12140,AMG-172,,antibody drug conjugate,,,,,,
Q106713190,医薬品,Q12140,sinusitisinum,,homeopathic substance,,,,,,
Q113111868,医薬品,Q12140,Venvanse,,pharmaceutical product,,,,,,
Q68010523,医薬品,Q12140,bempegaldesleukin,,experimental anti-cancer drug,,,,,,
Q84975430,医薬品,Q12140,systemic nasal decongestants,,drug,,,,,,
Q65061097,医薬品,Q12140,UB-421,,experimental antibody for HIV treatment,,,,,,
Q112131611,医薬品,Q12140,iron isomaltoside 1000,,hematinic used to treat iron deficiency,,C557707,,,,C2947549
Q85769491,医薬品,Q12140,inotersen,,pharmaceutical drug,,,,,,
Q72930293,医薬品,Q12140,darunavir/cobicistat/emtricitabine/tenofovir alafenamide,,combination drug,,,,,,
Q114242090,医薬品,Q12140,daxibotulinumtoxinA,ダキシボツリヌス毒素A,medication,,,,,,
Q113366205,医薬品,Q12140,teclistamab,,monoclonal antibody,,,,,,
Q99754007,医薬品,Q12140,ropeginterferon alfa-2b,,pharmaceutical drug,,,,,,
Q96403333,医薬品,Q12140,SCH-79797,,chemical compound,,,,,,
Q96414099,医薬品,Q12140,vonicog alfa,,pharmaceutical drug,,,,,,
Q65240080,医薬品,Q12140,Stemirac,ステミラック注,,,,,,,
Q66085064,医薬品,Q12140,Sitcom,,Sitcom is used effectively in treatment of Grade I and Grade II Hemorrhoids,,,,,,
Q113624053,医薬品,Q12140,alkali citrate,,medication,,,,,,
Q101011513,医薬品,Q12140,anetumab ravtansine,,antibody-drug conjugate,,,,,,
Q84587774,医薬品,Q12140,sulfur,,"Preparations containing sulfur, anti-acne preparations for topical use",,,,,,
Q85757472,医薬品,Q12140,dostarlimab,ドスタルリマブ,medication,,,,,,
Q95355413,医薬品,Q12140,Betulae cortex,,Other cicatrizants in ATC,,,,,,
Q84354937,医薬品,Q12140,Factorate,,Anti-Haemophilic Factor VIII pharmaceutical product,,,,,,
Q95992717,医薬品,Q12140,pepsin,,mixture of pepsins obtained from the gastric mucosa of hogs or cattle and lactose,,,,,,
Q110931681,医薬品,Q12140,bebtelovimab,,medication,,,,,,
Q107304170,医薬品,Q12140,flavored condom,,"a condom with flavor-coating, designed for oral sex",,,,,,
Q113957587,医薬品,Q12140,antituberculotic,,drug,,,,,,
Q65659092,医薬品,Q12140,glipizide/metformin,,medication available in the USA,,,,,,
Q65659093,医薬品,Q12140,hydrocodone/homatropine,,medication available in the USA,,,,,,
Q65648491,医薬品,Q12140,imipenem/cilastatin/relebactam,レレバクタム・イミペネム・シラスタチン,combination drug,,,,,,
Q85626789,医薬品,Q12140,drug used in erectile dysfunction,,drug,,,,,,
Q100391783,医薬品,Q12140,bamlanivimab,バムラニビマブ,experimental antibody treatment for COVID-19,COVID-19の実験的抗体治療薬,,,,,
Q85666412,医薬品,Q12140,steroid antibacterials,,drug,,,,,,
Q84589377,医薬品,Q12140,gestodene and ethinylestradiol,,"Progestogens and estrogens systemic contraceptives, sequential preparations",,,,,,
Q84593115,医薬品,Q12140,desogestrel and ethinylestradiol,,"Progestogens and estrogens systemic contraceptives, sequential preparations",,,,,,
Q84593109,医薬品,Q12140,drospirenone and ethinylestradiol,,"Progestogens and estrogen systemic contraceptives, fixed combinations",,,,,,
Q85620089,医薬品,Q12140,prolactine inhibitors,,drug class,,,,,,
Q89477461,医薬品,Q12140,Stronger Neo-Minophagen C,,glycyrrhizin-containing preparation used to treat Hepatitis,,,,,,
Q85760789,医薬品,Q12140,ferric derisomaltose,,medication,,,,,,
Q111172579,医薬品,Q12140,spesolimab,,monoclonal antibody,,,,,,
Q114242078,医薬品,Q12140,nebivolol/valsartan,,combination drug,,,,,,
Q89586938,医薬品,Q12140,apivirine,,putative antiviral agent,,,,,,
Q84768876,医薬品,Q12140,norgestrel and estrogen,,"Progestogens and estrogens, fixed combinations",,,,,,
Q84770357,医薬品,Q12140,pegteograstim,,Colony stimulating factors,,,,,,
Q84770474,医薬品,Q12140,lisinopril/amlodipine,,ACE inhibitors and calcium channel blockers,,,,,,
Q97353944,医薬品,Q12140,imlifidase,,pharmaceutical drug,,,,,,
Q84810530,医薬品,Q12140,medical air,,Medical gases,,,,,,
Q96140268,医薬品,Q12140,balugrastim,,Colony stimulating factors,,,,,,
Q111370719,医薬品,Q12140,nivolumab/relatlimab,,combination drug,,,,,,
Q65087024,医薬品,Q12140,elapegademase,,pharmaceutical compound,,,,,,
Q97481829,医薬品,Q12140,perindopril/amlodipin,,combination drug,,,,,,
Q84808085,医薬品,Q12140,cicatrizant,,product for wound healing,,,,,,
Q80109553,医薬品,Q12140,trastuzumab deruxtecan,トラスツズマブ デルクステカン,medication,,,,,,
Q111535760,医薬品,Q12140,nirsevimab,ニルセビマブ,Monoclonal antibody used as vaccine against RSV,,,,,,
Q96372890,医薬品,Q12140,Azficel-T,,medication for nasolabial fold wrinkles,,,,,,
Q111697913,医薬品,Q12140,mosunetuzumab,,monoclonal antibody,,,,,,
Q73411935,医薬品,Q12140,GM604,,drug for ALS,,,,,,
Q102399978,医薬品,Q12140,Ergoferon,,,,,,,,
Q98078915,医薬品,Q12140,tafasitamab,,pharmaceutical drug,,,,,,
Q64626842,医薬品,Q12140,estrone/progesterone/testosterone,,combination drug,,,,,,
Q106164514,医薬品,Q12140,NONS,,,,,,,,
Q65274085,医薬品,Q12140,Flurexil,,,,,,,,
Q98139657,医薬品,Q12140,belantamab mafodotin,ベランタマブ マホドチン,pharmaceutical drug,,,,,,
Q64808692,医薬品,Q12140,estrapronicate/hydroxyprogesterone heptanoate/nandrolone undecanoate,,combination drug,,,,,,
Q64808739,医薬品,Q12140,estradiol hexahydrobenzoate/hydroxyprogesterone caproate/testosterone hexahydrobenzoate,,combination drug,,,,,,
Q64811442,医薬品,Q12140,estradiol diundecylate/hydroxyprogesterone heptanoate/testosterone cyclohexylpropionate,,combination drug,,,,,,
Q64822112,医薬品,Q12140,estradiol dibutyrate/hydroxyprogesterone heptanoate/testosterone caproate,,combination drug,,,,,,
Q64825571,医薬品,Q12140,estradiol benzoate/progesterone/methandriol dipropionate,,combination drug,,,,,,
Q113561681,医薬品,Q12140,KarXT,KarXT,investigational therapeutic,,,,,,
Q112119125,医薬品,Q12140,vonoprazan/amoxicillin/clarithromycin,,combination drug,,,,,,
Q112151249,医薬品,Q12140,topical prednisolone,,medication,,,,,,
Q111328967,医薬品,Q12140,Nervoheel,,,,,,,,
Q75110171,医薬品,Q12140,ambrosia and nectar,,,,,,,,
Q111982305,医薬品,Q12140,insulin icodec,,ultralong-acting basal insulin analogue,,,,,,
Q98139660,医薬品,Q12140,bulevirtide,,antiviral medication,,,,,,
Q112269771,医薬品,Q12140,abetimus sodium,,medication,,,,,,
Q85792597,医薬品,Q12140,Peanut allergen powder,,Oral medication for treating allergic reactions,,,,,,
Q112259788,医薬品,Q12140,naproxen/pseudoephedrine,,combination drug,,,,,,
Q72282660,医薬品,Q12140,acetylleucine,アセチルロイシン,concept amalgam in chemistry,,,,,,
Q65088545,医薬品,Q12140,sulfonated phenolics,,chemical substance,,,,,,
Q98523655,医薬品,Q12140,crotalidae immune F(ab’)2 (equine),,antivenin,,,,,,
Q112119104,医薬品,Q12140,vonoprazan/amoxicillin,,combination medication,,,,,,
Q85874692,医薬品,Q12140,sodium oligomannate,,seaweed oligosaccharide claimed to treat Alzheimer's disease,,,,,,
Q65115155,医薬品,Q12140,ethinylestradiol sulfonate/norethisterone acetate,,combination drug,,,,,,
Q3595652,医薬品,Q12140,gripe water,,"non-prescription product for infants, traditionally often containing alcohol, opium, and sugar",,,,,,
Q4118295,医薬品,Q12140,conjugated estrogens,結合型エストロゲン,complex mixture of sodium estrone sulfate and sodium equilin sulfate derived synthetically from estrone and equilin from horse urine,,D004966,,,,
Q6804161,医薬品,Q12140,measles vaccine,麻疹ワクチン,vaccine used against the disease measles,麻疹の予防に効果的なワクチン,D008458,,,,C0025010
Q19059563,医薬品,Q12140,recombinant human parathyroid hormone,,pharmaceutical drug,,,,,,
Q706,医薬品,Q12140,calcium,カルシウム,chemical element with symbol Ca and atomic number 20,原子番号20の元素,D002118,,,,C0006675
Q19946892,医薬品,Q12140,cerebrolysin,セレブロリシン,medication indicated in the treatment of cerebrovascular disorders,,,,,,
Q4205889,医薬品,Q12140,ethiodized oil,ヨード化ケシ油脂肪酸エチルエステル,pharmaceutical drug,,D007459,,,,C0021972
Q17147112,医薬品,Q12140,intravenous sodium bicarbonate,炭酸水素ナトリウム注射液,medication for metabolic acidosis,,,,,,
Q17074740,医薬品,Q12140,erythromycin/sulfafurazole,,combination drug,,,,,,
Q17148614,医薬品,Q12140,Actoplus Met,,pharmaceutical drug,化学物質,,,,,
Q17125410,医薬品,Q12140,umeclidinium bromide/vilanterol,,pharmaceutical drug,,,,,,
Q19598140,医薬品,Q12140,netupitant/palonosetron,,pharmaceutical drug,,,,,,
Q16855740,医薬品,Q12140,polymethylsiloxane polyhydrate,,hydrogel polymer,,,,,,
Q14513069,医薬品,Q12140,vaseline cetomacrogol cream,,,,,,,,
Q5208349,医薬品,Q12140,Daflon,ダフロン,micronized purified flavonoid fraction,,,,,,
Q4663143,医薬品,Q12140,abacavir/lamivudine,エプジコム配合錠,combination drug for HIV,,C499741,,,,
Q15869576,医薬品,Q12140,agalsidase alpha,,,,,,,,
Q4890968,医薬品,Q12140,beractant,,mixture,,C072197,,,,C0105750
Q16498358,医薬品,Q12140,Biotônico Fontoura,,,,,,,,
Q16965066,医薬品,Q12140,liposomal daunorubicin,,,,,,,,
Q18393148,医薬品,Q12140,Swaim's Panacea,,,,,,,,
