qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q604075,病気,Q12136,multiple endocrine neoplasia type 2A,多発性内分泌腫瘍症2型,"autosomal dominant disease characterized by medullary carcinoma of the thyroid, pheochromocytoma, hyperparathyroidism, and occasionally cutaneous lichen amyloidosis",,D018813,,,,C1833921
Q461854,病気,Q12136,amelogenesis imperfecta,エナメル質形成不全,dental enamel hypoplasia characterized by abnormal enamel formation,,D000567,K00.5,,,C0002452
Q167050,病気,Q12136,Sertoli cell-only syndrome,セルトリ細胞遺残症候群,Human disease,,D054331,N46.01,,,C1384583
Q560337,病気,Q12136,Tay-Sachs disease,テイ＝サックス病,Human medical condition,,D013661,,330.1,,C1848914
Q183390,病気,Q12136,lymphangiomatosis,リンパ管腫症,rare disease,,,,,,
Q559082,病気,Q12136,chondrocalcinosis,偽痛風,arthritis that has material basis in the accumulation of salt crystals located in joint,,D002805,,,,C0033802
Q503642,病気,Q12136,trisomy 16,16トリソミー,partial or complete triplication of chromosome 16,,C538041,,,,C1519651
Q117121,病気,Q12136,Wilson disease,肝レンズ核変性症,multisystem disease due to abnormal accumulation of copper,先天性銅代謝異常によって無機銅が代謝されずに蓄積し、大脳のレンズ核の変性と共に肝硬変・角膜輪等を生ずる疾患,D006527,,275.1,,C0019202
Q779250,病気,Q12136,Crouzon syndrome,,Congenital disorder of the skull and face,,D003394,,756.0,,C0010273
Q112670,病気,Q12136,mastocytosis,肥満細胞症,human disease,,D008415,,757.33,,C0024899
Q567820,病気,Q12136,Alexander disease,アレキサンダー病,congenital disorder of nervous system,,D038261,E75.2,331.89,,C0270726
Q574719,病気,Q12136,anti-NMDA receptor encephalitis,抗NMDA受容体抗体脳炎,rare disease,急性型の脳炎,D060426,,,,
Q790971,病気,Q12136,Bartter disease,バーター症候群,Human disease,,D001477,,,707742001,C0341700
Q608259,病気,Q12136,trichotillomania,抜毛症,impulse control disorder with uncontrollable hair pulling,正常な毛を引き抜いてしまう精神障害のひとつ,D014256,F63.3,312.39,,C0040953
Q838139,病気,Q12136,ventricular septal defect,心室中隔欠損,"heart septal defect characterized by an opening in the interventricular septum, causing a shunt between ventricles",,D006345,,,,C0018818
Q847605,病気,Q12136,neurofibromatoses,神経線維腫症,human diseases,,D017253,,,,C0027832
Q580506,病気,Q12136,keratosis follicularis,,inherited skin disorder,,D007644,,757.39,,C0022595
Q845618,病気,Q12136,Dejerine–Sottas disease,,a rare hereditary neurological disorder characterised by damage to the peripheral nerves and resulting progressive muscle wasting,,,G60.0,356.0,,
Q594013,病気,Q12136,Prader–Willi syndrome,プラダー・ウィリー症候群,rare genetic disorder,,D011218,,,89392001,C0032897
Q860167,病気,Q12136,bicuspid aortic valve,大動脈二尖弁,human disease,,D000082882,,746.4,72352009,
Q819207,病気,Q12136,pseudohypoparathyroidism,偽性副甲状腺機能低下症,human disease,,D011547,,275.49,,C0033806
Q775593,病気,Q12136,specific language impairment,,range of neurodevelopmental conditions,,D000080888,,,,C0973461
Q580285,病気,Q12136,Morquio syndrome,モルキオ症候群,rare disease,,D009085,,277.5,,C0026707
Q501694,病気,Q12136,congenital insensitivity to pain with anhidrosis,先天性無痛無汗症,rare disease,,,,,,C0020074
Q576109,病気,Q12136,mucopolysaccharidosis VI,ムコ多糖症VI型,lysosomal storage disease,,D009087,E76.2,277.5,,C0026709
Q799615,病気,Q12136,osteitis fibrosa cystica,,"bone resorption disease that has material basis in hyperparathyroidism which results in hyperactivity in osteoclasts, deformity, and loss of mass located in bone",,D010002,E21.0,252.01,,C0029405
Q177809,病気,Q12136,adult Refsum disease,レフサム病,Human disease,,D012035,,,,C0034960
Q506433,病気,Q12136,trimethylaminuria,トリメチルアミン尿症,rare metabolic disorder,,C536561,E88.8,270.8,,C0342739
Q572169,病気,Q12136,Seckel syndrome,セッケル症候群,autosomal recessive disease characterized by intrauterine growth retardation and postnatal dwarfism with microcephaly and intellectual disability,,,,759.89,,
Q787751,病気,Q12136,glycogen storage disease V,マッカードル病,Human disease,,D006012,,271.0,,C0017924
Q504790,病気,Q12136,nephrotic syndrome,ネフローゼ症候群,Human disease,尿中に大量のタンパク質が排出されることにより、血液中のタンパク質の濃度が薄くなる結果、むくみ（浮腫）等の異常が起こる疾患,D009404,,,,C0027726
Q823140,病気,Q12136,hereditary coproporphyria,,Human disease,,D046349,,277.1,,C0162531
Q163905,病気,Q12136,Lafora disease,ラフォラ病,"type of rare, inherited, severe, progressive myoclonic epilepsy",,D020192,G40.3,345.1,,C0751783
Q599683,病気,Q12136,Brugada syndrome,ブルガダ症候群,heart conduction disease characterized by abnormal ECG findings,,D053840,,746.89,418818005,C1142166
Q441077,病気,Q12136,Blau syndrome,,"autosomal dominant disease characterized by familial granulomatous arthritis, uveitis and skin granulomas. It has material basis in mutations in the NOD2/CARD15 genes",,,,,,C1861303
Q779203,病気,Q12136,CINCA syndrome,新生児期発症多臓器系炎症性疾患,"Chronic Infantile Neurological, Cutaneous, and Articular (CINCA) syndrome is characterised by skin rash, joint involvement, chronic meningitis with granulocytes and, in some cases, sensorineural hearing loss and ocular signs",,D056587,,,,C0409818
Q147270,病気,Q12136,cone dystrophy,錐体ジストロフィー,inherited ocular disorder characterized by the loss of cone cells,,D000077765,H35.5,,,C0730290
Q814547,病気,Q12136,Behr syndrome,,medical condition,,C537669,,,,C0221061
Q119280,病気,Q12136,medullary sponge kidney,,congenital disorder of urinary system,,D007691,Q61.5,753.17,,C0022681
Q781618,病気,Q12136,cleidocranial dysplasia,鎖骨・頭蓋異形成症,osteochondrodysplasia that has material basis in mutations in the RUNX2 gene which results in undeveloped or absent located in clavicle along with delayed closing of fontanels in the located in skull,,D002973,,,,C0008928
Q846316,病気,Q12136,aplastic anemia,再生不良性貧血,"anemia that is characterized by a deficiency of red blood cells, white blood cells and platelets produced by bone marrow",,D000741,,,,C0002874
Q134003,病気,Q12136,hemophilia,血友病,"human genetic disease that impairs the body's ability to make blood clots, a process needed to stop bleeding",血液凝固因子のうちVIII因子、IX因子の欠損ないし活性低下による遺伝性血液凝固異常症,,D66,286,,C0684275
Q183392,病気,Q12136,rickets,くる病,human disease,カルシウム・リン・ビタミンDなどの摂取不足・代謝異常によって、骨形成過程の石灰化が正常にならず、弱い骨となる病気,D012279,,,,C0035579
Q3961674,病気,Q12136,Filippi syndrome,,,,C538152,,,,C0795940
Q3961680,病気,Q12136,Lev's disease,,medical condition,,C566873,,426.0,,C1879286
Q4675784,病気,Q12136,acrokeratosis verruciformis,,Human disease,,,Q82.8,,,C0265971
Q3924862,病気,Q12136,intestinal pseudo-obstruction,,Human disease,,D007418,K59.88,560.89,,C0021847
Q3985306,病気,Q12136,spastic quadriplegia,痙性四肢麻痺,type of spastic cerebral palsy characterized by increased muscle tone of all four extremities,,,G80.0,,,C0154697
Q4677929,病気,Q12136,acute fatty liver of pregnancy,急性妊娠脂肪肝,medical condition,,C537957,O26.6,646.7,,C1455728
Q4684715,病気,Q12136,adrenal gland neoplasm,副腎腫瘍,neoplasm (disease) that involves the adrenal gland,副腎における腫瘍性病変,D000310,C74,,,C0001624
Q4641554,病気,Q12136,BH4-deficient hyperphenylalaninemia A,,human disease,,C535325,,,,C0878676
Q917399,病気,Q12136,Usher syndrome,アッシャー症候群,syndrome characterized by a combination of hearing loss and visual impairment,,D052245,,,57838006,C1568248
Q3961678,病気,Q12136,Laurence-Moon syndrome,,"rare autosomal recessive genetic disorder associated with retinitis pigmentosa, spastic paraplegia, and mental disabilities",,D007849,Q87.8,759.89,,C0023138
Q3972207,病気,Q12136,steatocystoma multiplex,,disease,,D062685,L72.2,706.2,,C0259771
Q3961672,病気,Q12136,cold-induced sweating syndrome,,autosomal dominant disease characterized by problems with regulating body temperature and other abnormalities affecting many parts of the body; it has material basis in mutations in the CRLF1 gene,,C536214,Q87.0,,,C1832409
Q3973817,病気,Q12136,hereditary stomatocytosis,遺伝性有口赤血球症,human disease,,,D58.8,282.8,,C1262483
Q4650574,病気,Q12136,ACDC,,"arterial calcification due to deficiency of CD73, rare genetic disorder that causes calcium buildup in the arteries and joints of the hands and feet, and other areas below the waist",,C565891,,,,C1859372
Q4676182,病気,Q12136,acromicric dysplasia,,"Acromicric dysplasia is a rare bone dysplasia characterized by short stature, short hands and feet, mild facial dysmorphism, and characteristic X-ray abnormalities of the hands",,C535662,,,,C0265287
Q4673593,病気,Q12136,acheiropody,,Human disease,,C536014,Q74.8,,,C0265559
Q3961681,病気,Q12136,"blepharophimosis-intellectual disability syndrome, Ohdo type",,"syndrome that is characterized by blepharophimosis, ptosis, dental hypoplasia, hearing impairment and intellectual disability",,,,,412787009,C0796094
Q4669630,病気,Q12136,Abruzzo–Erickson syndrome,,human disease,,C535559,,,,C1844862
Q3961695,病気,Q12136,Weill-Marchesani syndrome,,"autosomal genetic disease characterized by short stature, brachycephaly and other facial abnormalities, brachydactyly, joint stiffness and distinctive ocular abnormalities",,D056846,,,,C0265313
Q6527832,病気,Q12136,lepromatous leprosy,,Human disease,,D015440,,,,C0023348
Q4638276,病気,Q12136,"46, XX/XY",,human disease,,,Q99.0,,,C5679592
Q4664694,病気,Q12136,hereditary spastic paraplegia 23,,hereditary spastic paraplegia that has material basis in variation in the chromosome region 1q24-q32,,C536859,,,,C0796019
Q4646476,病気,Q12136,Kleefstra syndrome,クリーフストラ症候群,Human disease,,C563043,Q93.5,,,C0795833
Q3961676,病気,Q12136,Keppen–Lubinsky syndrome,,human disease,,,,,,C3279800
Q4682223,病気,Q12136,adenine phosphoribosyltransferase deficiency,,"amino acid metabolic disorder characterized by the formation 2,8-dihydroxyadenine stones and renal failure secondary to intratubular crystalline precipitation. It has an autosomal recessive inheritance pattern",,C538228,E79,277.2,,C0268120
Q4634172,病気,Q12136,3-methylcrotonyl-CoA carboxylase deficiency,,Human disease,,C535308,,,,C0268600
Q6587253,病気,Q12136,Queensland tick typhus,,Human disease,,,A77.3,082.3,,
Q6972442,病気,Q12136,fasciolosis,肝蛭症,parasitic worm infection caused by the common liver fluke Fasciola hepatica as well as by Fasciola gigantica,,D005211,,,,C0015652
Q3857010,病気,Q12136,Microspherophakia,,disorder of lens,,,Q12.4,743.36,416671000,C1562061
Q4675304,病気,Q12136,acrocallosal syndrome,,"syndrome that is an autosomal recessive disorder, which is characterized by corpus callosum agenesis, polydactyly, multiple dysmorphic features, motor and mental retardation",,D055673,Q04.0,,,C0796147
Q3961685,病気,Q12136,Rabson–Mendenhall syndrome,ラブソン-メンデンホール症候群,medical condition,,,E13,,,C0271695
Q4682317,病気,Q12136,adenylosuccinase lyase deficiency,,a rare autosomal recessive metabolic disorder,,C538235,E79.8,,,C0268126
Q6946984,病気,Q12136,Mycobacterium avium-intracellulare infection,非定型抗酸菌複合体,Human disease,,D015270,A31.0,031.0,,C0026916
Q10293456,病気,Q12136,HSMI,,infectious disease,,,,,,
Q7850856,病気,Q12136,pericardial tuberculosis,,"extrapulmonary tuberculosis that is located in pericardium resulting in acute pericarditis, chronic pericardial effusion, cardiac tamponade or pericardial constriction",,D010495,,,,C0031049
Q7850839,病気,Q12136,tuberculoid leprosy,,leprosy that results in one erythematous large plaque with well-defined borders that are elevated and that slope down into an atrophic center,,D015441,,,,C0023351
Q10267832,病気,Q12136,pandemic disease,,"infectious disease that spreads widely among populations across different countries or continents, affecting numerous people",,,,,,
Q10266065,病気,Q12136,chronic diarrhea,,infectious disease,,,,,,C0401151
Q8027735,病気,Q12136,Wissler's syndrome,,"syndrome that is characterized by four typical symptoms: polymorphous exanthemas, recurrent high fever, leucocytosis and arthralgia",,D014924,,,68190001,C0043195
Q7933588,病気,Q12136,trichodysplasia spinulosa,トリコディスプレジア・スピヌローザ,"skin disease found in immunocompromised patients, caused by TSPyV",,,,,,C3267126
Q7476596,病気,Q12136,genital herpes,性器ヘルペス,infection by herpes simplex virus (HSV) of the genitals,単純ヘルペスウイルス1・2型によって、感染後に宿主の不調の度に再発を繰り返す性感染症,D006558,A60,,,C0019342
Q9430213,病気,Q12136,Borna disease,ボルナ病,horse disease,,D001890,,062.9,,C0006023
Q9333895,病気,Q12136,sarcocystosis,サルコシスチス症,human disease,,D012523,,,,C0036231
Q9002005,病気,Q12136,hemorrhagic fever with renal syndrome,腎症候性出血熱,Group of clinically similar illnesses caused by species of hantaviruses,ハンタウイルスを病原体とするウイルス性出血熱,D006480,,,,C0019101
Q8071861,病気,Q12136,Zika fever,ジカ熱,infectious arboviral disease,カが媒介するウイルス感染症,,U06,,,C0276289
Q5160418,病気,Q12136,congenital disorder of glycosylation type IIc,,genetic disease,,,,,,C0398739
Q5064109,病気,Q12136,cerebroretinal microangiopathy with calcifications and cysts,,medical condition,,C567401,Q87.8,759.89,711482008,
Q7440546,病気,Q12136,seal finger,,zoonotic infection contracted from seals,,,,,,C2939450
Q5064098,病気,Q12136,CEDNIK syndrome,,human disease,,C537943,,,,C1836033
Q5160405,病気,Q12136,congenital amegakaryocytic thrombocytopenia,先天性無巨核球性血小板減少症,thrombocytopenia characterized by a severe reduction in megakaryocyte and platelet numbers that has material basis in homozygous or compound heterozygous mutation in the MPL gene on chromosome 1p34,,C535982,,287.33,716336002,C1327915
Q7370337,病気,Q12136,Rotaviral gastroenteritis,,human disease,,D012400,A08.0,008.61,,C0035869
Q5150906,病気,Q12136,combined immunodeficiency,,"primary immunodeficiency disease that involves multiple components of the immune system, including both humoral immunity and cell-mediated immunity",,,D81,,,C0494261
Q5055067,病気,Q12136,Cavernous venous malformation,,medical condition,,,,,,
Q5160420,病気,Q12136,Congenital distal spinal muscular atrophy,,hereditary condition characterized by muscle wasting,,,G12.2,,,
Q5162309,病気,Q12136,short-rib thoracic dysplasia 9 with or without polydactyly,,asphyxiating thoracic dystrophy that has material basis in homozygous or compound heterozygous mutation in the IFT140 gene on chromosome 16p13,,C535463,,,,C1849437
